,0
5550,687.48
5551,4989.33
5552,2651.36
5553,4645.69
5554,949.02
5555,3246.61
5556,1843.4
5557,6482.52
5558,2027.58
5559,4049.72
5560,810.4
5561,14622.06
5562,606.41
5563,751.51
5564,8904.99
5565,5376.94
5566,16220.18
5567,15214.37
5568,720.74
5569,15907.73
5570,1297.33
5571,468.33
5572,577.33
5573,2020.1
5574,760.04
5575,481.59
5576,847.63
5577,7222.66
5578,1136.22
5579,575.59
5580,878.52
5581,4912.73
5582,7774.29
5583,764.57
5584,594.42
5585,782.74
5586,894.73
5587,838.37
5588,4421.8
5589,4667.87
5590,11990.16
5591,1653.65
5592,2230.26
5593,740.86
5594,623.08
5595,562.11
5596,1965.29
5597,12523.05
5598,15201.91
5599,2401.99
5600,1899.54
5601,896.88
5602,2656.39
5603,2645.45
5604,14274.23
5605,2293.55
5606,4916.31
5607,966.51
5608,7049.7
5609,558.69
5610,1901.31
5611,13244.82
5612,5027.92
5613,881.9
5614,2695.96
5615,10472.18
5616,5589.4
5617,15182.4
5618,1758.16
5619,523.35
5620,1220.46
5621,7112.15
5622,485.08
5623,2686.16
5624,799.73
5625,869.73
5626,3882.96
5627,1854.99
5628,2146.85
5629,2443.11
5630,1628.1
5631,3765.35
5632,1015.49
5633,5061.0
5634,590.04
5635,6853.77
5636,3056.09
5637,4734.02
5638,1875.52
5639,932.48
5640,2013.98
5641,1016.71
5642,545.49
5643,855.73
5644,9419.92
5645,6411.74
5646,5180.8
5647,2409.63
5648,11064.27
5649,1035.04
5650,700.68
5651,5879.16
5652,753.93
5653,3120.97
5654,4906.58
5655,851.72
5656,6380.36
5657,1017.31
5658,3834.22
5659,4649.39
5660,589.01
5661,13559.17
5662,1231.2
5663,4706.25
5664,600.7
5665,2389.68
5666,846.78
5667,536.52
5668,940.81
5669,3531.4
5670,2007.81
5671,2863.57
5672,6904.4
5673,2104.67
5674,752.75
5675,1446.7
5676,3338.01
5677,4617.87
5678,3800.52
5679,647.62
5680,11153.31
5681,2823.51
5682,695.35
5683,857.06
5684,1938.35
5685,5842.7
5686,972.0
5687,692.43
5688,3566.75
5689,5383.73
5690,1015.48
5691,5905.75
5692,3476.38
5693,1560.72
5694,610.45
5695,1009.2
5696,2815.16
5697,1804.74
5698,3394.58
5699,597.15
5700,1536.47
5701,752.41
5702,3737.82
5703,3101.99
5704,1261.7
5705,6054.79
5706,8019.9
5707,5326.54
5708,560.18
5709,1128.69
5710,7308.66
5711,818.12
5712,2264.45
5713,4407.07
5714,1400.74
5715,3223.49
5716,4608.09
5717,986.02
5718,1437.67
5719,2844.06
5720,3360.53
5721,1997.36
5722,389.19
5723,3668.68
5724,3176.48
5725,1961.48
5726,3367.79
5727,1603.37
5728,3317.62
5729,6741.09
5730,1409.52
5731,1254.02
5732,917.94
5733,1340.74
5734,911.12
5735,14445.41
5736,731.11
5737,2890.53
5738,603.65
5739,17036.67
5740,514.67
5741,7318.02
5742,4518.74
5743,927.42
5744,2676.7
5745,2105.31
5746,652.61
5747,1554.7
5748,457.34
5749,14370.37
5750,1885.47
5751,884.45
5752,1079.88
5753,2451.8
5754,1057.36
5755,2230.72
5756,4952.64
5757,2575.27
5758,3129.02
5759,4078.25
5760,1200.45
5761,8406.77
5762,1349.68
5763,4564.87
5764,1826.63
5765,5414.63
5766,5611.63
5767,533.92
5768,2323.5
5769,4182.91
5770,4126.26
5771,16821.26
5772,1884.24
5773,893.29
5774,7883.91
5775,897.34
5776,1119.59
5777,3393.75
5778,4167.42
5779,871.65
5780,10232.85
5781,1926.87
5782,2460.52
5783,5502.02
5784,2379.7
5785,2227.58
5786,868.56
5787,6102.38
5788,13961.43
5789,3794.6
5790,3524.76
5791,9443.87
5792,619.37
5793,1874.08
5794,911.83
5795,681.61
5796,866.12
5797,4433.92
5798,2041.06
5799,5996.9
5800,12296.24
5801,2979.29
5802,10902.31
5803,2063.53
5804,2818.93
5805,3481.59
5806,15612.19
5807,7913.58
5808,997.05
5809,14508.79
5810,11186.49
5811,2859.27
5812,6773.69
5813,6270.8
5814,17566.26
5815,7389.54
5816,1050.8
5817,994.48
5818,752.2
5819,13725.68
5820,3476.13
5821,9984.17
5822,5926.23
5823,652.22
5824,8856.59
5825,1728.04
5826,4979.78
5827,1651.91
5828,11402.11
5829,851.81
5830,511.6
5831,9136.08
5832,1438.45
5833,2406.08
5834,2404.6
5835,1389.42
5836,640.22
5837,3847.78
5838,5313.35
5839,9360.0
5840,2300.71
5841,1825.4
5842,1829.14
5843,1505.31
5844,838.45
5845,477.37
5846,687.79
5847,638.63
5848,8514.35
5849,892.31
5850,4584.84
5851,805.42
5852,748.97
5853,2211.82
5854,413.9
5855,3171.41
5856,17184.52
5857,9173.51
5858,3930.82
5859,4336.53
5860,471.33
5861,2782.51
5862,1289.03
5863,4955.27
5864,2182.39
5865,835.77
5866,2925.36
5867,1728.67
5868,2259.28
5869,4837.4
5870,1371.32
5871,5476.77
5872,2978.74
5873,3260.15
5874,5238.51
5875,2644.18
5876,3122.16
5877,1708.62
5878,2685.25
5879,8177.21
5880,3041.51
5881,891.46
5882,782.32
5883,2301.11
5884,7605.52
5885,506.96
5886,936.17
5887,2617.16
5888,603.65
5889,978.36
5890,586.07
5891,2471.04
5892,740.28
5893,1723.22
5894,3518.23
5895,1736.13
5896,454.21
5897,2785.19
5898,3815.66
5899,4879.75
5900,1036.85
5901,2255.78
5902,526.92
5903,6839.49
5904,3191.17
5905,4813.79
5906,637.17
5907,723.79
5908,7971.69
5909,5211.4
5910,717.76
5911,1863.57
5912,569.49
5913,761.86
5914,1829.38
5915,512.27
5916,3074.21
5917,2633.2
5918,662.59
5919,1275.11
5920,1973.21
5921,533.55
5922,2299.85
5923,5368.39
5924,4570.3
5925,6012.07
5926,1341.015
5927,1934.24
5928,1661.6
5929,10481.78
5930,2036.48
5931,3788.83
5932,704.23
5933,452.68
5934,712.47
5935,857.8476666666667
5936,649.25
5937,2862.7
5938,10436.56
5939,14499.95
5940,8696.75
5941,522.86
5942,453.0
5943,11948.46
5944,1776.31
5945,1060.37
5946,813.57
5947,9050.17
5948,631.38
5949,2388.31
5950,898.87
5951,10427.63
5952,456.01
5953,1282.2875
5954,643.33
5955,5695.29
5956,5661.94
5957,1897.2
5958,3156.32
5959,4799.24
5960,1000.51
5961,1640.13
5962,1038.83
5963,8028.77
5964,11672.57
5965,5401.36
5966,13005.87
5967,942.86
5968,5685.13
5969,13881.46
5970,10422.07
5971,730.26
5972,4002.14
5973,2987.76
5974,738.67
5975,5533.66
5976,2893.15
5977,582.43
5978,3116.73
5979,860.12
5980,15967.35
5981,1721.34
5982,2046.86
5983,4387.2
5984,14114.76
5985,2433.72
5986,1340.29
5987,942.47
5988,9735.13
5989,4908.84
5990,13241.11
5991,2146.67
5992,2153.05
5993,1050.69
5994,1657.32
5995,6573.18
5996,3019.85
5997,612.74
5998,536.72
5999,7591.48
6000,622.63
6001,2663.46
6002,910.15
6003,1568.82
6004,3400.51
6005,1320.3754999999999
6006,730.49
6007,1676.75
6008,685.24
6009,494.04
6010,12918.03
6011,7273.8
6012,1635.41
6013,871.06
6014,7612.75
6015,7044.13
6016,805.08
6017,1656.97
6018,1251.74
6019,780.66
6020,1896.34
6021,630.52
6022,6104.24
6023,631.97
6024,2553.12
6025,2328.11
6026,4851.3
6027,2608.61
6028,3377.72
6029,1673.2
6030,2210.25
6031,1794.14
6032,1630.61
6033,536.72
6034,942.63
6035,9792.86
6036,2032.39
6037,5403.83
6038,700.83
6039,10755.36
6040,7188.22
6041,3838.11
6042,993.09
6043,1756.99
6044,923.01
6045,540.14
6046,3877.32
6047,1451.45
6048,7085.53
6049,686.93
6050,7702.48
6051,4044.04
6052,3264.66
6053,715.55
6054,6499.2
6055,740.29
6056,3380.11
6057,1577.77
6058,4998.84
6059,4478.53
6060,4192.85
6061,8980.76
6062,955.48
6063,4606.72
6064,766.4
6065,5632.31
6066,6621.8
6067,864.57
6068,615.22
6069,2395.49
6070,6299.78
6071,545.71
6072,2927.49
6073,1417.57
6074,13788.88
6075,1127.56
6076,1184.33
6077,908.94
6078,2283.18
6079,4832.17
6080,997.12
6081,11775.12
6082,3228.51
6083,2311.64
6084,4634.88
6085,17079.87
6086,2429.27
6087,6366.79
6088,4452.11
6089,2111.48
6090,4926.82
6091,3954.75
6092,503.14
6093,3477.12
6094,661.17
6095,1364.38
6096,500.65
6097,573.84
6098,932.55
6099,1173.01
6100,746.19
6101,748.52
6102,742.19
6103,1326.04
6104,4206.65
6105,1259.41
6106,2951.25
6107,1702.45
6108,1008.35
6109,670.53
6110,4874.41
6111,951.37
6112,1782.54
6113,3478.77
6114,1216.06
6115,8801.58
6116,3296.96
6117,10607.62
6118,4304.07
6119,4654.09
6120,15577.77
6121,7268.69
6122,2232.54
6123,1813.83
6124,9479.65
6125,11007.79
6126,5396.29
6127,820.25
6128,2925.74
6129,3052.41
6130,8061.98
6131,779.21
6132,530.58
6133,1573.83
6134,2038.06
6135,1055.98
6136,4532.34
6137,3731.15
6138,1762.56
6139,705.79
6140,3681.34
6141,4719.18
6142,9000.78
6143,1429.47
6144,3971.46
6145,594.31
6146,1932.32
6147,2098.72
6148,4819.82
6149,485.55
6150,964.69
6151,483.13
6152,711.01
6153,4942.03
6154,768.4
6155,4209.26
6156,1122.48
6157,9771.59
6158,1470.67
6159,3281.61
6160,849.3
6161,998.34
6162,9544.42
6163,2567.1
6164,1693.21
6165,2807.09
6166,2789.28
6167,3472.51
6168,1009.64
6169,1034.21
6170,4483.67
6171,4559.45
6172,2576.98
6173,3285.97
6174,477.75
6175,726.98
6176,3722.8
6177,462.81
6178,5308.92
6179,861.05
6180,8795.23
6181,1772.24
6182,865.89
6183,412.1
6184,8101.67
6185,4664.92
6186,5846.04
6187,5019.78
6188,6286.02
6189,2001.5
6190,911.51
6191,4536.66
6192,14438.23
6193,1759.27
6194,1086.19
6195,1975.93
6196,6448.14
6197,1844.51
6198,3585.22
6199,898.79
6200,1726.77
6201,10309.33
6202,1727.18
6203,1697.04
6204,1371.45
6205,687.77
6206,3030.36
6207,6631.77
6208,2645.69
6209,2241.82
6210,4359.49
6211,4113.7
6212,973.42
6213,1822.2
6214,4498.9
6215,1814.21
6216,1280.88
6217,12573.94
6218,4217.26
6219,1597.93
6220,952.61
6221,14549.78
6222,1666.94
6223,2265.32
6224,1579.4
6225,537.12
6226,13616.35
6227,3353.86
6228,806.15
6229,1700.3
6230,3519.65
6231,481.02
6232,15565.08
6233,3026.31
6234,949.49
6235,15094.61
6236,3768.1
6237,4347.42
6238,575.71
6239,458.44
6240,4549.93
6241,13279.68
6242,4635.43
6243,2633.37
6244,572.8
6245,1774.77
6246,2085.87
6247,8505.71
6248,1021.83
6249,3091.52
6250,6354.81
6251,2241.14
6252,8903.76
6253,4257.52
6254,2041.01
6255,10435.5
6256,499.65
6257,801.96
6258,1610.78
6259,4777.1
6260,5553.17
6261,1827.88
6262,7281.57
6263,698.27
6264,661.18
6265,3217.07
6266,875.92
6267,2774.45
6268,1107.26
6269,10808.83
6270,2196.5
6271,662.84
6272,4568.71
6273,1752.19
6274,2356.27
6275,737.8
6276,4951.05
6277,8307.81
6278,11881.42
6279,2687.11
6280,3408.38
6281,659.81
6282,1880.95
6283,6915.98
6284,636.75
6285,867.25
6286,910.61
6287,10787.71
6288,15290.53
6289,1394.87
6290,15734.31
6291,1506.1
6292,4894.28
6293,1829.12
6294,13561.6
6295,1918.34
6296,5248.47
6297,16453.7
6298,3358.0
6299,595.31
6300,3315.97
6301,1471.5
6302,11777.25
6303,675.92
6304,1858.55
6305,6816.71
6306,2075.39
6307,4462.08
6308,642.94
6309,4299.91
6310,2494.9
6311,11430.9
6312,12740.79
6313,795.79
6314,1557.17
6315,14901.84
6316,684.37
6317,494.36
6318,7169.9
6319,1251.0
6320,8024.0
6321,4867.45
6322,706.67
6323,547.58
6324,6311.0
6325,3951.08
6326,1119.27
6327,6423.12
6328,8759.0
6329,722.67
6330,3012.45
6331,1245.7
6332,6756.37
6333,8030.92
6334,11912.31
6335,9371.0
6336,6055.38
6337,1914.72
6338,696.13
6339,5233.18
6340,1403.88
6341,2649.3483333333334
6342,14161.51
6343,965.81
6344,5919.16
6345,457.28
6346,1349.05
6347,7284.87
6348,8207.09
6349,2121.53
6350,4885.25
6351,3634.17
6352,1893.57
6353,892.09
6354,1352.9525
6355,898.69
6356,2913.75
6357,2444.56
6358,1751.51
6359,2958.8
6360,2065.08
6361,763.11
6362,1737.74
6363,1233.1
6364,594.19
6365,4719.9
6366,4296.75
6367,953.37
6368,604.22
6369,4506.26
6370,5649.59
6371,5662.78
6372,8849.56
6373,1979.56
6374,5585.29
6375,6388.4
6376,1280.0075
6377,10650.66
6378,6354.52
6379,3150.5
6380,10427.63
6381,597.64
6382,11673.85
6383,495.41
6384,5130.34
6385,4687.38
6386,2055.56
6387,15547.83
6388,680.22
6389,896.44
6390,606.7
6391,654.92
6392,1999.46
6393,2856.68
6394,873.59
6395,465.13
6396,7344.86
6397,936.51
6398,3281.46
6399,10627.13
6400,544.13
6401,15419.35
6402,1423.1383333333333
6403,8900.94
6404,4095.02
6405,713.8
6406,1938.71
6407,5747.65
6408,5505.31
6409,469.74
6410,2082.41
6411,6486.57
6412,1655.98
6413,1871.72
6414,762.5
6415,15773.02
6416,1192.67
6417,1045.5
6418,10133.99
6419,4686.07
6420,13850.64
6421,584.01
6422,4382.52
6423,1775.85
6424,1961.12
6425,778.8416666666666
6426,1552.61
6427,4389.2
6428,879.25
6429,624.78
6430,1324.77
6431,7410.3
6432,691.39
6433,6553.18
6434,10690.24
6435,836.24
6436,2272.14
6437,1909.79
6438,589.89
6439,2691.22
6440,14535.05
6441,4536.09
6442,1928.85
6443,2694.56
6444,1964.47
6445,728.33
6446,1427.96
6447,13647.78
6448,10906.12
6449,593.97
6450,4874.07
6451,2520.68
6452,4282.32
6453,398.12
6454,10990.1
6455,7712.23
6456,499.7
6457,908.26
6458,1379.31
6459,837.26
6460,9279.62
6461,10520.08
6462,5034.93
6463,847.4
6464,758.68
6465,1467.55
6466,3774.39
6467,8105.85
6468,6864.01
6469,4474.4
6470,639.41
6471,1019.05
6472,2268.09
6473,2236.19
6474,439.35
6475,3697.51
6476,2595.89
6477,777.83
6478,5996.35
6479,15693.96
6480,705.6
6481,2497.38
6482,969.17
6483,507.12
6484,575.75
6485,1733.57
6486,3123.82
6487,935.49
6488,6941.27
6489,12506.56
6490,15633.37
6491,6260.08
6492,664.33
6493,14380.55
6494,2997.77
6495,449.3
6496,4265.68
6497,601.37
6498,2858.66
6499,5855.72
6500,931.01
6501,965.72
6502,2106.97
6503,829.67
6504,4684.0
6505,7482.98
6506,5266.04
6507,7080.64
6508,3045.9
6509,551.67
6510,1578.08
6511,1637.15
6512,2264.67
6513,5826.71
6514,3419.69
6515,15469.4
6516,1350.14
6517,6348.48
6518,5452.56
6519,952.28
6520,17301.14
6521,7078.01
6522,565.54
6523,583.16
6524,9434.57
6525,4082.46
6526,8125.65
6527,14769.86
6528,915.12
6529,621.18
6530,649.5
6531,1318.93
6532,8152.58
6533,5504.12
6534,3197.41
6535,685.37
6536,1461.78
6537,473.73
6538,1154.93
6539,4578.54
6540,13376.1
6541,1660.37
6542,12468.54
6543,518.36
6544,12864.24
6545,3970.17
6546,875.62
6547,9626.35
6548,2453.84
6549,732.01
6550,1643.04
6551,528.74
6552,17304.49
6553,948.42
6554,1321.15
6555,1849.31
6556,761.99
6557,4871.79
6558,5521.76
6559,17159.93
6560,3076.3
6561,11215.28
6562,665.27
6563,1172.6
6564,4138.42
6565,1901.71
6566,1718.65
6567,4501.35
6568,1045.36
6569,661.56
6570,5317.95
6571,14837.78
6572,11847.81
6573,6252.94
6574,1993.88
6575,3894.07
6576,4302.28
6577,8944.38
6578,766.18
6579,1649.62
6580,1723.76
6581,577.86
6582,1627.32
6583,4779.72
6584,1461.26
6585,862.45
6586,5039.01
6587,541.88
6588,592.64
6589,4241.5
6590,515.2
6591,878.29
6592,5206.28
6593,16233.79
6594,15341.08
6595,860.63
6596,3430.42
6597,5274.65
6598,13731.16
6599,7797.11
6600,633.01
6601,3975.38
6602,1041.27
6603,3213.14
6604,1970.44
6605,1013.17
6606,718.76
6607,1609.16
6608,1036.9
6609,878.37
6610,1074.51
6611,1308.08
6612,3443.06
6613,1053.71
6614,5111.27
6615,4488.88
6616,1324.66
6617,5979.97
6618,13256.23
6619,8337.58
6620,16738.99
6621,640.8
6622,842.49
6623,944.32
6624,11069.58
6625,2274.36
6626,3679.42
6627,871.3
6628,4935.81
6629,12133.78
6630,12986.04
6631,13398.81
6632,1971.18
6633,585.23
6634,462.86
6635,682.1
6636,1160.11
6637,2258.64
6638,11401.96
6639,3819.96
6640,2863.36
6641,5862.59
6642,2284.08
6643,5719.23
6644,888.22
6645,4936.93
6646,9606.17
6647,1694.14
6648,769.48
6649,5624.19
6650,7092.45
6651,1058.63
6652,1986.74
6653,4689.41
6654,14557.98
6655,8338.83
6656,709.93
6657,5285.72
6658,5700.85
6659,2402.18
6660,10937.08
6661,2397.45
6662,791.82
6663,9550.86
6664,5562.31
6665,1973.32
6666,635.08
6667,12497.72
6668,2084.54
6669,2956.14
6670,3159.78
6671,6484.76
6672,950.17
6673,778.62
6674,6429.3
6675,628.29
6676,686.83
6677,7136.54
6678,849.12
6679,4074.56
6680,12486.79
6681,7631.07
6682,1302.25
6683,1925.17
6684,3483.89
6685,4013.04
6686,4585.51
6687,1741.43
6688,2203.9
6689,2333.19
6690,848.48
6691,3129.66
6692,529.78
6693,5429.69
6694,1396.92
6695,2461.48
6696,16283.75
6697,15187.3
6698,790.17
6699,698.16
6700,4888.74
6701,3171.8
6702,472.85
6703,828.69
6704,13578.82
6705,4978.7
6706,672.46
6707,695.95
6708,1573.79
6709,2574.91
6710,14914.76
6711,660.86
6712,4202.79
6713,3057.6
6714,5080.27
6715,5132.18
6716,2574.84
6717,6815.16
6718,2465.22
6719,6692.9
6720,823.71
6721,2143.19
6722,602.89
6723,2139.32
6724,6093.9
6725,2798.09
6726,1260.4
6727,7679.66
6728,493.19
6729,2939.85
6730,2366.22
6731,1046.46
6732,1263.89
6733,2816.64
6734,5150.5
6735,3876.07
6736,2645.95
6737,407.13
6738,3269.98
6739,1804.62
6740,2673.02
6741,494.13
6742,2776.38
6743,5316.31
6744,426.38
6745,4579.26
6746,612.98
6747,13290.77
6748,2170.87
6749,730.77
6750,1664.4
6751,590.47
6752,13577.2
6753,3129.33
6754,683.3
6755,1213.59
6756,5627.61
6757,7005.95
6758,2684.79
6759,6206.21
6760,2959.66
6761,3530.19
6762,5254.53
6763,14705.57
6764,646.88
6765,889.36
6766,2345.43
6767,6550.33
6768,687.85
6769,7497.77
6770,2286.86
6771,6301.08
6772,553.77
6773,970.94
6774,644.31
6775,2023.73
6776,6231.67
6777,5184.45
6778,412.39
6779,16672.96
6780,1779.62
6781,1336.28
6782,791.64
6783,2829.7
6784,9975.75
6785,4867.33
6786,730.27
6787,947.89
6788,4342.5
6789,1426.99
6790,1291.49
6791,3857.47
6792,11392.87
6793,1229.81
6794,2822.78
6795,6736.49
6796,8222.99
6797,13090.26
6798,878.51
6799,612.46
6800,701.83
6801,2128.96
6802,4988.32
6803,2421.82
6804,2206.03
6805,1697.47
6806,2078.86
6807,738.94
6808,653.48
6809,10687.55
6810,822.89
6811,2244.16
6812,2772.42
6813,4173.17
6814,553.17
6815,1963.06
6816,869.1
6817,544.16
6818,1043.23
6819,1044.89
6820,1579.34
6821,8746.7
6822,8353.39
6823,5130.82
6824,5601.63
6825,712.3
6826,1053.59
6827,862.31
6828,1306.46
6829,2252.27
6830,1267.44
6831,750.6
6832,4131.27
6833,8654.31
6834,3964.11
6835,9664.13
6836,570.78
6837,598.0
6838,807.29
6839,1126.56
6840,12728.33
6841,1528.48
6842,1913.0
6843,6548.14
6844,15112.05
6845,2964.78
6846,941.14
6847,5241.25
6848,11430.64
6849,3536.27
6850,9289.47
6851,9358.45
6852,4557.04
6853,720.16
6854,3374.02
6855,825.44
6856,3271.78
6857,4274.99
6858,746.82
6859,3947.1
6860,3442.3
6861,5634.83
6862,3973.53
6863,3783.18
6864,6544.35
6865,742.64
6866,1963.06
6867,929.63
6868,2373.29
6869,9816.57
6870,3632.28
6871,1627.93
6872,7376.17
6873,2599.43
6874,7178.7
6875,14395.62
6876,701.34
6877,3197.06
6878,11359.35
6879,3576.28
6880,4119.19
6881,2225.52
6882,3328.56
6883,1502.47
6884,1878.09
6885,4767.13
6886,797.93
6887,851.85
6888,945.32
6889,517.12
6890,4863.41
6891,17127.11
6892,786.9
6893,642.77
6894,3259.12
6895,627.71
6896,8040.15
6897,6847.68
6898,5928.93
6899,1284.56
6900,621.47
6901,3474.76
6902,3877.4
6903,738.22
6904,642.79
6905,11358.575000000003
6906,795.42
6907,9518.71
6908,5123.31
6909,473.89
6910,9511.09
6911,16740.95
6912,3461.0
6913,9339.24
6914,859.48
6915,936.26
6916,4850.37
6917,694.95
6918,3827.48
6919,2929.02
6920,5252.54
6921,680.4
6922,673.23
6923,2214.5
6924,2185.59
6925,17684.37
6926,1135.02
6927,7465.0
6928,616.24
6929,1800.41
6930,453.12
6931,621.83
6932,1204.85
6933,7043.92
6934,2629.35
6935,2884.86
6936,15199.52
6937,967.49
6938,2590.86
6939,844.76
6940,2840.85
6941,804.46
6942,5936.83
6943,11067.08
6944,530.68
6945,11197.61
6946,860.7
6947,1398.61
6948,998.34
6949,4584.28
6950,3338.19
6951,1729.1
6952,8073.87
6953,2321.88
6954,3823.38
6955,873.18
6956,4657.54
6957,9975.64
6958,4631.63
6959,730.31
6960,3403.05
6961,703.5
6962,485.99
6963,1564.38
6964,4487.83
6965,11142.436666666665
6966,5551.33
6967,16412.69
6968,1040.76
6969,515.82
6970,893.15
6971,1021.29
6972,1695.45
6973,1735.51
6974,727.76
6975,4118.89
6976,13739.45
6977,6867.58
6978,3971.41
6979,931.19
6980,4069.91
6981,11228.16
6982,4960.58
6983,5790.68
6984,1904.46
6985,4294.1
6986,895.2
6987,1890.9
6988,524.7
6989,565.97
6990,1910.28
6991,4041.66
6992,1653.18
6993,545.11
6994,8819.88
6995,671.54
6996,16312.82
6997,1059.07
6998,1893.84
6999,3367.06
7000,3186.49
7001,552.7
7002,521.75
7003,5847.99
7004,752.43
7005,1912.28
7006,765.02
7007,6790.5
7008,2458.44
7009,678.99
7010,1055.35
7011,6715.7
7012,2285.05
7013,1093.22
7014,4418.53
7015,3661.69
7016,905.83
7017,3608.8
7018,4287.7
7019,7514.88
7020,830.54
7021,11041.41
7022,4876.46
7023,4799.29
7024,705.87
7025,513.44
7026,793.38
7027,637.17
7028,9467.58
7029,11299.72
7030,7711.82
7031,6435.62
7032,6670.91
7033,6009.95
7034,6275.1
7035,9545.08
7036,2800.42
7037,1814.03
7038,5684.7
7039,494.62
7040,8113.48
7041,4261.71
7042,4532.05
7043,6934.23
7044,1453.86
7045,3682.79
7046,1398.61
7047,2709.31
7048,1242.94
7049,2378.41
7050,4192.55
7051,1035.91
7052,831.37
7053,469.7
7054,578.71
7055,5755.92
7056,5245.52
7057,1745.05
7058,754.81
7059,1394.94
7060,436.23
7061,1826.02
7062,1967.97
7063,1081.95
7064,1250.33
7065,3093.17
7066,533.88
7067,6294.65
7068,1484.32
7069,684.5
7070,4402.73
7071,2128.14
7072,1830.21
7073,6847.78
7074,667.39
7075,761.11
7076,16372.66
7077,10455.96
7078,4144.41
7079,1978.86
7080,2585.06
7081,670.45
7082,12692.67
7083,11428.81
7084,4551.34
7085,13513.56
7086,691.66
7087,2315.93
7088,1669.51
7089,11687.64
7090,3556.8
7091,4753.69
7092,1883.32
7093,3736.11
7094,1346.0
7095,524.06
7096,1319.47
7097,15913.86
7098,4545.76
7099,1218.29
7100,3174.27
7101,2573.93
7102,3147.8
7103,1473.59
7104,2821.56
7105,1427.09
7106,778.63
7107,5297.58
7108,2653.25
7109,1298.05
7110,1925.65
7111,4204.39
7112,6698.0
7113,900.28
7114,978.6
7115,1941.31
7116,839.17
7117,2720.88
7118,841.45
7119,856.61
7120,3487.86
7121,8463.38
7122,8402.67
7123,4830.0
7124,877.72
7125,3074.87
7126,679.39
7127,726.6
7128,1929.85
7129,11464.81
7130,5067.05
7131,620.52
7132,1599.45
7133,2816.01
7134,652.25
7135,3875.86
7136,800.7
7137,830.81
7138,1754.29
7139,775.15
7140,1170.83
7141,7118.02
7142,6425.07
7143,677.31
7144,1243.91
7145,2958.42
7146,531.99
7147,1032.32
7148,16465.36
7149,5808.56
7150,16552.7
7151,2468.27
7152,961.09
7153,7340.89
7154,12308.28
7155,636.36
7156,757.6
7157,5433.11
7158,5189.82
7159,6974.02
7160,703.8
7161,10890.38
7162,6258.85
7163,3129.45
7164,903.4
7165,1744.0
7166,3389.06
7167,6145.4
7168,847.798
7169,8427.24
7170,2308.81
7171,2506.82
7172,631.69
7173,1976.21
7174,3829.82
7175,2434.87
7176,528.0
7177,7372.47
7178,16444.14
7179,4238.47
7180,2093.62
7181,2859.31
7182,1715.79
7183,4665.92
7184,798.88
7185,1114.14
7186,1478.74
7187,9179.84
7188,11162.3
7189,588.74
7190,6472.21
7191,769.76
7192,2345.54
7193,1330.47
7194,777.77
7195,1295.91
7196,1490.24
7197,5139.48
7198,12420.46
7199,663.31
7200,825.19
7201,593.19
7202,4349.05
7203,678.56
7204,2729.19
7205,4829.03
7206,607.47
7207,750.53
7208,437.38
7209,1703.31
7210,580.17
7211,3006.81
7212,3281.06
7213,14243.82
7214,4593.25
7215,6828.61
7216,1208.71
7217,2667.79
7218,4912.6
7219,1495.83
7220,3847.52
7221,5472.69
7222,6592.63
7223,500.31
7224,962.52
7225,13171.58
7226,1756.8
7227,1715.04
7228,2913.1
7229,521.97
7230,3173.95
7231,736.48
7232,997.69
7233,496.19
7234,701.41
7235,1154.08
7236,988.99
7237,489.93
7238,3765.41
7239,2921.69
7240,11515.06
7241,965.42
7242,785.24
7243,3607.04
7244,848.11
7245,717.96
7246,3626.61
7247,760.77
7248,2065.98
7249,1669.83
7250,4253.59
7251,4651.14
7252,2581.94
7253,740.16
7254,9641.83
7255,471.83
7256,675.99
7257,7563.58
7258,878.27
7259,2916.63
7260,3190.34
7261,15974.66
7262,521.58
7263,3137.48
7264,869.61
7265,1052.1
7266,884.35
7267,439.8
7268,11532.99
7269,11178.75
7270,6208.22
7271,12891.11
7272,4005.23
7273,1257.65
7274,1822.65
7275,5750.99
7276,1211.63
7277,4803.21
7278,855.18
7279,796.89
7280,1585.95
7281,4325.87
7282,7817.17
7283,14845.22
7284,3799.86
7285,8793.81
7286,4405.27
7287,809.21
7288,5923.18
7289,906.85
7290,9762.23
7291,3252.24
7292,778.49
7293,478.08
7294,1507.17
7295,503.68
7296,6830.04
7297,826.11
7298,1026.39
7299,457.78
7300,731.86
7301,4266.87
7302,1373.206666666667
7303,8180.49
7304,6013.01
7305,3480.92
7306,545.77
7307,3134.69
7308,4926.26
7309,407.39
7310,4626.36
7311,16494.37
7312,8767.33
7313,3496.35
7314,1636.23
7315,844.33
7316,738.12
7317,968.77
7318,547.64
7319,584.6
7320,1051.9
7321,2277.85
7322,6451.18
7323,17135.84
7324,1224.06
7325,719.35
7326,978.16
7327,16952.0
7328,6640.36
7329,13040.1
7330,5490.31
7331,1913.5
7332,2984.7
7333,4048.17
7334,4041.29
7335,986.47
7336,1830.3
7337,693.31
7338,3559.07
7339,885.57
7340,1796.98
7341,770.57
7342,769.91
7343,9286.68
7344,883.75
7345,6766.22
7346,7291.77
7347,14770.0
7348,672.98
7349,1443.81
7350,603.64
7351,1456.06
7352,7740.67
7353,756.0
7354,794.69
7355,2549.39
7356,621.84
7357,8023.06
7358,657.78
